id,rpid,mid,bv,aid,level,nickname,avatar,comment_time,content,content_len,senti_socre,senti_label
285,2149964762,4581142,BV1WE411y7Uk,73190712,賢治,6,https://i1.hdslb.com/bfs/face/c4cebb60e1f144ff61b7de694b236b4eb4208593.jpg,2019-12-03 01:54:28,粤S路过(〜￣△￣)〜,11,0.20344429663045827,负
286,2136796744,218534944,BV1WE411y7Uk,73190712,凉风CLoo,5,https://i1.hdslb.com/bfs/face/a437c8c3377a3ad34f3dc9848a535b25574626a8.jpg,2019-11-28 00:38:23,哇，爱了[喜欢]爱了,10,0.9434199161934913,正
287,2127037315,27203379,BV1WE411y7Uk,73190712,永远的？,4,http://i0.hdslb.com/bfs/face/47b4c42eee3760b662fbee11559b53dc47b53946.jpg,2019-11-23 23:26:16,那什么，最近今天小榄菊花会开始了，来小榄玩吧,22,0.8322833629412622,正
288,2126697058,86425389,BV1WE411y7Uk,73190712,兔原_,5,https://i0.hdslb.com/bfs/face/9fd2a2256caaa5714960e6a63654f636d52fb457.jpg,2019-11-23 21:32:58,东方明珠要早点好起来,10,0.6448593537613159,正
289,2124211271,19768294,BV1WE411y7Uk,73190712,账号已注销,0,http://i0.hdslb.com/bfs/face/member/noface.jpg,2019-11-22 22:11:17,好听😊,3,0.31041609369117307,负
290,2120879694,220197075,BV1WE411y7Uk,73190712,雪雪的夜,5,https://i0.hdslb.com/bfs/face/26a4641034515696716b2cf9cefe5c5bd09cd768.jpg,2019-11-21 13:37:50,[2233娘_卖萌],10,0.8373004706821894,正
291,2120486461,40567513,BV1WE411y7Uk,73190712,却雪寒歆,6,http://i0.hdslb.com/bfs/face/db1524521e3999a1a0bb6ffea69f0c800423e880.jpg,2019-11-21 08:46:52,广州人路过，表示吼中意,11,0.7791269501339578,正
292,2120019695,8397320,BV1WE411y7Uk,73190712,蘑菇菌_Funghi,6,https://i2.hdslb.com/bfs/face/791959b9db4f15fb3ab75a397d5830b535588913.jpg,2019-11-21 00:09:40,广州打卡！！,6,0.2429313180015722,负
293,2119130414,5293170,BV1WE411y7Uk,73190712,ChunwingLo-云思栩茵,6,https://i0.hdslb.com/bfs/face/4364cf56cf2ebb095de5ad7b6c24f283edb982e0.jpg,2019-11-20 17:59:18,以后他就是我们团团钦点的大湾区湾歌了！,19,0.7075021841702613,正
294,2118861896,123105930,BV1WE411y7Uk,73190712,喝了伏特加的迪米特里,6,http://i0.hdslb.com/bfs/face/6bfadcbddff3a255690420f8b88aa948e1f605ef.jpg,2019-11-20 14:58:49,有没有云浮的啊[无语],11,0.20398637839962186,负
295,2117607458,19185190,BV1WE411y7Uk,73190712,阿粥大哥,5,https://i1.hdslb.com/bfs/face/f9283a178052245622e19cb8dc23aeb64e6f2110.jpg,2019-11-19 22:48:30,澳门打卡,4,0.4737672181921908,负
296,2115697655,397016809,BV1WE411y7Uk,73190712,魔術師Ben,5,https://i1.hdslb.com/bfs/face/515b3e203552f6e46b2614eb7e01d3c37ef52b0a.jpg,2019-11-19 00:21:23,半个中山仔打下卡先～[2233娘_大笑][2233娘_大笑],30,0.985987368400486,正
297,2115085408,13761615,BV1WE411y7Uk,73190712,甜筒得得b,3,http://i0.hdslb.com/bfs/face/member/noface.jpg,2019-11-18 20:31:08,老广打卡羊城通滴,8,0.8739844940906497,正
298,2114036548,233628714,BV1WE411y7Uk,73190712,香風_智乃KafuuChino,6,https://i0.hdslb.com/bfs/face/c0a745fd70d6c169990a60a92b38dc1e59de042f.jpg,2019-11-18 10:47:52,来了来了，壮大我大佛山！[2233娘_耶],21,0.9943122822970251,正
299,2113716933,374737629,BV1WE411y7Uk,73190712,hansdsome,6,https://i0.hdslb.com/bfs/face/b65eae0f836d52f844d234990a0e6c48e15c912c.jpg,2019-11-18 02:28:08,有东莞常平镇的小伙伴吗[吃瓜],15,0.8575958065469351,正
300,2113279890,387281822,BV1WE411y7Uk,73190712,哈淆,6,https://i2.hdslb.com/bfs/face/969fb7cae2d4ac751aa3dddf43b1c2df0180e6d8.jpg,2019-11-17 23:33:28,福建人表示羡慕,7,0.9808857845433115,正
301,2113161099,11424292,BV1WE411y7Uk,73190712,xx甜度超标啦,6,https://i1.hdslb.com/bfs/face/fb874df43131248814e56d283afc596a168eaddd.jpg,2019-11-17 22:54:01,广东报道(=・ω・=),11,0.7085923308003611,正
302,2113146987,98929197,BV1WE411y7Uk,73190712,太上执符昊天玉皇上帝,5,http://i0.hdslb.com/bfs/face/b8335668c86ad8080c755b7eeff96c832986c21e.jpg,2019-11-17 22:50:44,荔枝颂也太好听了霸,9,0.42664021535296215,负
303,2112041416,310112290,BV1WE411y7Uk,73190712,洛天皮,6,http://i1.hdslb.com/bfs/face/a2b03d07c057a6f05e2ba2eaa5c9f87751715797.jpg,2019-11-17 15:35:06,隔壁江西探出头酸了一次[酸了][酸了][大哭],23,0.9238885240556038,正
304,2111221508,7866134,BV1WE411y7Uk,73190712,不虐不是芋兄弟,6,https://i2.hdslb.com/bfs/face/6e3e2a9727a9adc8cde7567676f33b1bb8ea4b4b.jpg,2019-11-17 09:27:43,祖籍中山的广州西关小姐在此！！！,16,0.6069784342876698,正
305,2109520239,306356909,BV1WE411y7Uk,73190712,喜欢听故事的四儿,5,https://i2.hdslb.com/bfs/face/f9021c91d1d41f9ec8d055683e6e94b927c2f339.jpg,2019-11-16 17:38:21,汕头人哭了。,6,0.6826118215279866,正
306,2109324067,86280360,BV1WE411y7Uk,73190712,纯爱党永不言败-,6,https://i0.hdslb.com/bfs/face/0b78544749dd4b80f93d053011387840239ccf98.jpg,2019-11-16 16:03:13,好听,2,0.33333333333333337,负
307,2108196829,423376602,BV1WE411y7Uk,73190712,92350207432_bili,3,http://i0.hdslb.com/bfs/face/member/noface.jpg,2019-11-16 01:37:41,有茂名吗,4,0.5,中
308,2108188634,423376602,BV1WE411y7Uk,73190712,92350207432_bili,3,http://i0.hdslb.com/bfs/face/member/noface.jpg,2019-11-16 01:37:23,（⌒▽⌒）（⌒▽⌒）（⌒▽⌒）（⌒▽⌒）,20,0.5,中
309,2107638670,177773011,BV1WE411y7Uk,73190712,今天李时真变牛皮了吗,5,https://i1.hdslb.com/bfs/face/c451b5f3fea28c1c7c27ecad3d1613c73382ca0d.jpg,2019-11-15 22:18:13,中山人感到骄傲,7,0.9954719738422854,正
310,2107473189,1516360,BV1WE411y7Uk,73190712,拥鹤,6,https://i1.hdslb.com/bfs/face/9a6fa399b4dce1c8903b519eccaaf9dff02703de.jpg,2019-11-15 21:15:04,广州人打卡嗷！！,8,0.25657384199773015,负
311,2107343278,159240003,BV1WE411y7Uk,73190712,萤火虫一样的桃夭,6,https://i0.hdslb.com/bfs/face/ae69ad489a5eff6ea670fa9979b5318289728d3e.jpg,2019-11-15 20:27:06,这种歌一定要大家一起来唱才有意思啊！,18,0.8945928889228679,正
312,2106886732,114915100,BV1WE411y7Uk,73190712,大脑缺钙的精分少女,5,http://i1.hdslb.com/bfs/face/497acbaa380224e649df50cdc5703e241b193ddf.jpg,2019-11-15 17:06:58,网易云刚听了！希望香港一切都好,15,0.9101845881246334,正
313,2106236715,32759743,BV1WE411y7Uk,73190712,唐不辜,6,https://i1.hdslb.com/bfs/face/b457d4fcddf46c0a0b164d826d3d989fcb99efd6.jpg,2019-11-15 10:53:56,太好听了吧呜呜呜呜呜呜呜呜！！！！！,18,0.02878437081549612,负
314,2105953824,20718723,BV1WE411y7Uk,73190712,还是近点吧,5,https://i0.hdslb.com/bfs/face/c3ef04ba6c267c41067cd7708b7abd60c0c5c49f.jpg,2019-11-15 03:11:16,是不是客家话没有拍面 宣传广州话,16,0.08063150753120485,负
315,2104774266,11147836,BV1WE411y7Uk,73190712,米迦君,5,https://i1.hdslb.com/bfs/face/7b7288bc6b8f3f9a128c6c287c098930654fd282.jpg,2019-11-14 18:24:21,同是广东人，唱歌不好听真的难了,15,0.21195750734637275,负
316,2104669037,7884922,BV1WE411y7Uk,73190712,_濯枝雨,6,https://i1.hdslb.com/bfs/face/58e77bb332f0cf7adf8142a603ee850ac975c192.jpg,2019-11-14 17:25:26,福建人听得好感动[大哭](咦这里好像有点危险),23,0.9676060841620087,正
317,2104465090,7536723,BV1WE411y7Uk,73190712,没有感情的杀手读书人,6,http://i0.hdslb.com/bfs/face/b1922965c466c6fb1d220a59df2b69868c6d7ff5.jpg,2019-11-14 14:57:46,太好听了呜呜呜呜呜呜呜呜呜,13,0.5381859333144949,正
318,2103993380,52699772,BV1WE411y7Uk,73190712,皮中滑,5,http://i2.hdslb.com/bfs/face/7eaae0e23c0ea831ae7b3f8f744c421ad6bd6278.jpg,2019-11-14 10:20:24,giaoliwodegiao,14,0.5,中
319,2103670250,30876015,BV1WE411y7Uk,73190712,花草树木knowledge,6,http://i0.hdslb.com/bfs/face/dcb461d75baccfdd9232dfb0997923fbe70ce78f.jpg,2019-11-14 01:40:35,现在粤语歌越来越少了[大哭],14,0.8381411420374933,正
320,2102973749,20327041,BV1WE411y7Uk,73190712,我都被拉扯麻了,6,https://i1.hdslb.com/bfs/face/3cec68e682646e68875a4f9c1ee78cb9d547c023.jpg,2019-11-13 21:10:53,大湾区居然带上了我小肇庆[打call],19,0.6690265762015212,正
321,2102888941,388838582,BV1WE411y7Uk,73190712,谁会不喜欢羽生结弦呢,5,https://i2.hdslb.com/bfs/face/53696298fc5db222270b980f0ba6c16308f5caf5.jpg,2019-11-13 20:35:25,肇庆的小姐妹要来打个卡嘛～～,14,0.73285905622481,正
322,2102842933,49378888,BV1WE411y7Uk,73190712,沧月-橘猫九世,5,http://i1.hdslb.com/bfs/face/00572a50347e7484a53f6117408033333a5c1779.jpg,2019-11-13 20:16:05,胡建人表示这首歌真的是好好听哦,15,0.5602105221143127,正
323,2102706022,31207366,BV1WE411y7Uk,73190712,难逃依桀,6,http://i1.hdslb.com/bfs/face/6165cd56d37c006cb00cb26fc854ba2215dcc58a.jpg,2019-11-13 19:18:06,这段荔枝颂[打call],12,0.6290457335297149,正
324,2102442843,260199587,BV1WE411y7Uk,73190712,肉圆脸Jessica,4,https://i2.hdslb.com/bfs/face/26de2c303da74ca8de4a33f27cd02d3bc60287ea.jpg,2019-11-13 17:04:05,师欣是王者荣耀小师妹那个吗[喜极而泣],19,0.800506969891951,正
325,2102430261,28134844,BV1WE411y7Uk,73190712,roooz,6,https://i1.hdslb.com/bfs/face/55dd3ce41cd5bbbaf5860da3de6278e22a510291.jpg,2019-11-13 16:54:23,啊啊啊啊广州番禺来啦~[害羞],15,0.8259249554314569,正
326,2102125934,4703905,BV1WE411y7Uk,73190712,月月鸟天天不画画,6,https://i1.hdslb.com/bfs/face/2a53f25e9048af20f1fa92ced9a68b88379ec7b5.jpg,2019-11-13 13:46:01,叫xj过来唱歌（非常优雅版）,14,0.9678624043866201,正
327,2101384790,19162163,BV1WE411y7Uk,73190712,running羊驼,6,http://i2.hdslb.com/bfs/face/61c442e57b8ad8dc512ce120bd00a3ddb250f6cc.jpg,2019-11-13 01:04:59,沙坪的在此,5,0.5,中
328,2099670009,11918450,BV1WE411y7Uk,73190712,季月TERESA,5,http://i2.hdslb.com/bfs/face/d774e33a6cbf50aea0879a981a80d3fb15750697.jpg,2019-11-12 11:57:04,梧州人听到正宗白话流下眼泪,13,0.9892725114595519,正
329,2099647420,179677649,BV1WE411y7Uk,73190712,又白又嫩的豆腐脑,5,http://i0.hdslb.com/bfs/face/member/noface.jpg,2019-11-12 11:41:42,广州，滴滴[打call],12,0.19407644744017405,负
330,2099425428,252726697,BV1WE411y7Uk,73190712,KINS_HOBBY大健模玩,5,https://i1.hdslb.com/bfs/face/2b40ddc4e9acb86f35d4c4bec092b54d67097fa7.jpg,2019-11-12 08:32:14,很有意义的填词,7,0.9484341751242449,正
331,2097924440,110912524,BV1WE411y7Uk,73190712,疯封峰峰,6,http://i1.hdslb.com/bfs/face/8cf6e92d44b1023e7de6b81f06a347e2354d3ab7.jpg,2019-11-11 16:37:42,惠州存在感是真低，不过毕竟发展不好，没办法[大哭],25,0.49342559842497724,负
332,2096264391,24088297,BV1WE411y7Uk,73190712,林伍九,6,https://i1.hdslb.com/bfs/face/5b255f228205f24e08dbdb83dd3f4a453d655ffa.jpg,2019-11-10 21:51:38,粤东哭了,4,0.8476723606051243,正
333,2095931425,288706222,BV1WE411y7Uk,73190712,无语不是语易啦,5,https://i1.hdslb.com/bfs/face/ec4a9707a70ed2d96cd6fa0163fb272b623cdf7a.jpg,2019-11-10 19:40:01,香港前来抱到[喜欢],10,0.9689497674892983,正
334,2095748646,7864299,BV1WE411y7Uk,73190712,绛研不是酱盐,5,https://i0.hdslb.com/bfs/face/3b811d0baccce69195bc8a91e161902e3ab768f8.jpg,2019-11-10 18:33:20,江门佬黎啦,5,0.5,中
335,2094915761,218786338,BV1WE411y7Uk,73190712,白桃悠憂,6,https://i1.hdslb.com/bfs/face/da070e55f5fda73ac5d3b6eef7be68a17d510727.jpg,2019-11-10 12:43:42,超好听鸭!,5,0.18075058394555132,负
336,2094661699,109035770,BV1WE411y7Uk,73190712,辰巳卯寅,6,https://i2.hdslb.com/bfs/face/a08eafca7f6ecf590a853dd6d47060df355386dd.jpg,2019-11-10 10:49:46,加油！广东,5,0.8953191672196184,正
337,2094572216,260403979,BV1WE411y7Uk,73190712,Hat-trick10,5,https://i1.hdslb.com/bfs/face/a823c10bb1a789c39bc7867280f92d69a941ada8.jpg,2019-11-10 09:59:38,湛江哭出了声[笑哭],10,0.6226658917142904,正
338,2094335051,44737460,BV1WE411y7Uk,73190712,咸鱼今天吃饭了吗,6,https://i2.hdslb.com/bfs/face/6813d5ba79f775d2db38e909a04c6bebbe73d3fb.jpg,2019-11-10 03:31:39,我爱珠海！！我爱小渔村！,12,0.30278180431673174,负
339,2093910574,98857817,BV1WE411y7Uk,73190712,WUG0U,6,https://i2.hdslb.com/bfs/face/a59185d15620543cda858420eeda83aa8baa2446.jpg,2019-11-10 00:07:21,"惠州没人打卡？
我来！",11,0.3465500323698216,负
340,2093078570,52848528,BV1WE411y7Uk,73190712,虾子配大白饭,5,http://i0.hdslb.com/bfs/face/c851066971443956b7cdfc4afb880e7b82bb4cea.jpg,2019-11-09 19:32:52,粤北不配🌚,5,0.7586185541397507,正
341,2093031034,5630144,BV1WE411y7Uk,73190712,鱿姨豆户,6,https://i2.hdslb.com/bfs/face/3b925ab94d7cc9c92faef26c5c75641905cf8527.jpg,2019-11-09 19:14:26,(=・ω・=),7,0.5,中
342,2092405728,6574509,BV1WE411y7Uk,73190712,iliceaurora,6,https://i0.hdslb.com/bfs/face/f35db140d614d2d0ac07d460babf8816e936bcdb.jpg,2019-11-09 14:37:57,一d盎居人，刷n层楼拣正个唔啱睇嘅评论离回，仲要用粤字……有本事粤字都米用吖,38,0.10942163468848587,负
343,2092370329,21318213,BV1WE411y7Uk,73190712,GNK48-燮,6,https://i0.hdslb.com/bfs/face/265e2756594e655ee090a3c5264c031cd2016f8a.jpg,2019-11-09 14:21:03,肇慶終於有排面了,8,0.23701736286145492,负
344,2092082279,337994,BV1WE411y7Uk,73190712,-Violet_醬,6,https://i2.hdslb.com/bfs/face/d82ebd9271eea38e576b5a978441e4422d2092d8.jpg,2019-11-09 12:30:32,佛山来报到！[打call]广佛卡，滴~,19,0.20737758751684798,负
345,2091877037,175523191,BV1WE411y7Uk,73190712,kins_cheng,5,http://i1.hdslb.com/bfs/face/80c4e8c3f72e8d9261478c96a2909801f1abb1b9.jpg,2019-11-09 10:51:51,究竟是雪霏岚岚还是岗岗？,12,0.9892492357513065,正
346,2091711984,237663897,BV1WE411y7Uk,73190712,零-的一生,5,https://i0.hdslb.com/bfs/face/f1317d88c91a3b3514bc3e8d4c0c7d8c47ad16b0.jpg,2019-11-09 09:02:44,很难受非珠地区一直被政策遗忘[笑哭],18,0.9971033660864503,正
347,2091073586,86953589,BV1WE411y7Uk,73190712,Oyhgfcvgg,6,https://i2.hdslb.com/bfs/face/f98e6d7bd43da84186616f0903e877a07a21094b.jpg,2019-11-08 23:54:08,香港废青爬爬爬,7,0.21959119007557604,负
348,2090158402,8676321,BV1WE411y7Uk,73190712,丷花绛橙丷,6,https://i0.hdslb.com/bfs/face/f41e66c7cc77d276699dd7a2e5c37a7af6e6d741.jpg,2019-11-08 18:58:11,有画面感哦[打call],12,0.7197398069589336,正
349,2089600688,132722040,BV1WE411y7Uk,73190712,燕映灯阑珊,5,http://i0.hdslb.com/bfs/face/member/noface.jpg,2019-11-08 13:55:46,广东五线城市村民前来打call[微笑],19,0.9656940592754196,正
350,2089065003,25396300,BV1WE411y7Uk,73190712,高高接上元,5,http://i1.hdslb.com/bfs/face/70dc12736df5ae96747e6bb6b2613827ae7a9596.jpg,2019-11-08 07:41:10,侨乡台山人在哪里？！！,11,0.3262154239163437,负
351,2088944246,472529499,BV1WE411y7Uk,73190712,泡泡7260,5,https://i0.hdslb.com/bfs/face/f4a83038df7a807f912f6e302614d674d90a8525.jpg,2019-11-08 02:56:02,广州[洛天依_打尻],10,0.39409002960711503,负
352,2088726788,3836066,BV1WE411y7Uk,73190712,风見隼人,6,https://i2.hdslb.com/bfs/face/69b99a298cb9917e3c166e7c5d3bb483ef510516.jpg,2019-11-08 00:49:00,梧州表示有点难搞啊。。。离佛山和广州超近，有人粤语发源地，然而没被选上,35,0.8665177944655753,正
353,2088712347,3836066,BV1WE411y7Uk,73190712,风見隼人,6,https://i2.hdslb.com/bfs/face/69b99a298cb9917e3c166e7c5d3bb483ef510516.jpg,2019-11-08 00:45:17,梧州刚好没有被划到。。。岭南文化发源地反而被冷,23,0.7491316241305983,正
354,2088512661,471433267,BV1WE411y7Uk,73190712,关州h,5,https://i1.hdslb.com/bfs/face/71575605747763ef20113d42da13d1d876574d78.jpg,2019-11-07 23:41:44,三连，咩都唔使讲。,9,0.8156701172951475,正
355,2088138990,25356499,BV1WE411y7Uk,73190712,仙女皱眉lll,6,https://i1.hdslb.com/bfs/face/60fe90563f7a5d20c299802e820e8c16e2ae2571.jpg,2019-11-07 21:39:15,澳门 ！中山！ 滴～,10,0.7488052012866782,正
356,2087911952,395582629,BV1WE411y7Uk,73190712,Nyx想回家打游戏,4,http://i1.hdslb.com/bfs/face/3fe446c68be93f9278d1fef8ac9539d9a5dcd318.jpg,2019-11-07 20:12:31,粤语版的歌词更得我心诶,11,0.9347895206277204,正
357,2087295844,3202363,BV1WE411y7Uk,73190712,小熊饼干-曹长,6,https://i1.hdslb.com/bfs/face/e98e468ccbe4b10c94a8fcef034591a0b603412b.jpg,2019-11-07 15:11:50,鹏城宝安县人万岁！,9,0.4919493741869214,负
358,2084570026,17695376,BV1WE411y7Uk,73190712,聆听风声2,6,https://i2.hdslb.com/bfs/face/be0fecfec9d155f3883cf15f5e15444b160463e4.jpg,2019-11-06 13:07:00,广州南沙大岗人！！！,10,0.16809429530678255,负
359,2084428209,2004720,BV1WE411y7Uk,73190712,时崎⑨狂三,6,http://i2.hdslb.com/bfs/face/7a7397f6343292dde16a528b213f7b8443fdd903.jpg,2019-11-06 11:52:59,澳门人过来滴一声[微笑],12,0.5905365499578898,正
360,2083978345,196779874,BV1WE411y7Uk,73190712,不吃奶没力气,5,https://i1.hdslb.com/bfs/face/fe8adaabfb4eda134a3a6288067d2402d3d740b4.jpg,2019-11-06 01:57:54,哇 粤西人民表示好羡慕啊,12,0.9952917008010707,正
361,2083875593,9849647,BV1WE411y7Uk,73190712,蛋挞挞挞挞挞挞挞挞,6,http://i2.hdslb.com/bfs/face/0a91e6a6966b00309feacec952c5aed37914e722.jpg,2019-11-06 01:04:01,好好听,3,0.46175896454978704,负
362,2083726197,37092143,BV1WE411y7Uk,73190712,滢连连,5,https://i2.hdslb.com/bfs/face/fd4e4604c125032acd1be7127af3751f5941c6cc.jpg,2019-11-06 00:14:12,太好听了，出不去了╮(￣▽￣)╭,16,0.10753218868938519,负
363,2083082912,477042,BV1WE411y7Uk,73190712,ナツトビ,6,https://i0.hdslb.com/bfs/face/37637ec4e51061bc58c324175b2e4bc6234705c5.jpg,2019-11-05 20:30:03,南窗风大，南海浪高,9,0.9114010329617731,正
364,2082319129,34940980,BV1WE411y7Uk,73190712,清热解毒的仙方活命饮,6,https://i1.hdslb.com/bfs/face/03cac80734b160372456f2f73ef0913b9c36f65b.jpg,2019-11-05 13:57:36,好感动！,4,0.9288214001228737,正
365,2082081340,3056926,BV1WE411y7Uk,73190712,麦唛_,5,https://i1.hdslb.com/bfs/face/eb1b63ebfb7a2fd924d581958df206eb33c57847.jpg,2019-11-05 11:50:00,填词同发声都好正！！声音超好听！！疯狂打call！！[大笑][大笑][大笑],38,0.8113619812047753,正
366,2081964844,44005321,BV1WE411y7Uk,73190712,QAQ切切,5,http://i1.hdslb.com/bfs/face/80184d1658adb70dd5a2f890bb2dff0436eab9d5.jpg,2019-11-05 10:30:58,。。。,3,0.4843517138599106,负
367,2081875870,115414372,BV1WE411y7Uk,73190712,咸蛋鱼子酱,5,http://i1.hdslb.com/bfs/face/a4d9c16738705294d87845d4dd2de6cbcbd7b0f2.jpg,2019-11-05 09:07:08,这是我见过最长的简介,10,0.5485479555936225,正
368,2081762867,6872654,BV1WE411y7Uk,73190712,Landar13,6,http://i0.hdslb.com/bfs/face/c3f6b0bc221b7d2e64934e7b46e56788083aa16d.jpg,2019-11-05 04:42:12,瑞石楼打卡⊙▽⊙,8,0.6864403227850074,正
369,2081729762,30415787,BV1WE411y7Uk,73190712,雁鷲雕狸獅狒-,6,https://i2.hdslb.com/bfs/face/f9c9bb7533eaa828ae1b8e77b8703de99cfae585.jpg,2019-11-05 03:46:17,有没有云浮的老铁们。,10,0.3245653092541858,负
370,2081578460,7516117,BV1WE411y7Uk,73190712,钵钵醋_,5,https://i1.hdslb.com/bfs/face/9ced1938bf4861adaeae1b47c81e88d92d2a4bfb.jpg,2019-11-05 01:27:20,肇庆,2,0.9285714285714286,正
371,2080903313,8170998,BV1WE411y7Uk,73190712,一杯都不喝了,6,https://i0.hdslb.com/bfs/face/8d7a0d1e4e87ac4604a5e8d5a5334eb1cfe393aa.jpg,2019-11-04 21:28:22,我只能听下这种正宗粤语歌[滑稽],16,0.5580809186063528,正
372,2080537597,13882915,BV1WE411y7Uk,73190712,爱搏心脏打麻将,5,https://i1.hdslb.com/bfs/face/23d8de1c557875f184b2a65e4842b75d1eab015d.jpg,2019-11-04 19:02:34,韶关的有点点吃醋   但是同为广东人还是超级骄傲的,25,0.6866907458476009,正
373,2080419620,11720005,BV1WE411y7Uk,73190712,机智的明明,5,http://i1.hdslb.com/bfs/face/d8e2fd11b0e8fc26a3208d97702b5f0673b031b2.jpg,2019-11-04 18:07:55,我！！！粤X ！！！,10,0.1648504705343169,负
374,2079694256,240765513,BV1WE411y7Uk,73190712,明日一颗树,5,https://i0.hdslb.com/bfs/face/d62766fa71504656918bf78def57521d73a1d156.jpg,2019-11-04 11:10:00,茂名人不配留名[笑哭],11,0.6976238546570702,正
375,2079241449,8094376,BV1WE411y7Uk,73190712,人人人人色婆婆婆过,5,http://i1.hdslb.com/bfs/face/ee9c7f3fd377dfc48a2aca4995e7ec57fdcfcdd7.jpg,2019-11-04 01:38:01,粤语最高！！！！！！！！！！！！！！！！！！！,23,0.4737672181921917,负
376,2079221443,112764871,BV1WE411y7Uk,73190712,此剑无愧世间丶有愧人,5,http://i1.hdslb.com/bfs/face/a3ab9e610bed4217949e9544c58e41d50bcd0e62.jpg,2019-11-04 01:30:53,来看看一个优越感爆棚的人，他投币的视频，果然啊！不配啊不配,29,0.32966776025213274,负
377,2079219824,22024113,BV1WE411y7Uk,73190712,QSHVEN,3,http://i0.hdslb.com/bfs/face/6e7e01a2eb4552bb64f057b576bf288b053c37b1.jpg,2019-11-04 01:30:49,赞啊！！！,5,0.7235003249054606,正
378,2078492337,4884402,BV1WE411y7Uk,73190712,幻鬼夜魂,6,https://i0.hdslb.com/bfs/face/59526df1be7f20af46577d421430d8027e5d91e8.jpg,2019-11-03 21:39:53,韶关：呜呜呜，我也想和你们一起玩。,17,0.6624124210373518,正
379,2078320291,80346085,BV1WE411y7Uk,73190712,怀瑾玥,4,http://i1.hdslb.com/bfs/face/559c80768503a3db493e96834088a1c3176251ce.jpg,2019-11-03 20:32:51,来了来了来了！！！！！,11,0.7387303680616991,正
380,2078285560,106851356,BV1WE411y7Uk,73190712,提醒自己用心学习,6,https://i2.hdslb.com/bfs/face/e4830500760b7c64d14585a25735e7276d012a56.jpg,2019-11-03 20:20:13,离荔枝颂那段太强了。,10,0.4092884254207486,负
381,2078254657,106851356,BV1WE411y7Uk,73190712,提醒自己用心学习,6,https://i2.hdslb.com/bfs/face/e4830500760b7c64d14585a25735e7276d012a56.jpg,2019-11-03 20:12:42,差点忘记投币了,7,0.41043497391369965,负
382,2078163456,592354,BV1WE411y7Uk,73190712,映祤,5,http://i1.hdslb.com/bfs/face/2d4d11b99031a31eaa69222a1907f8c3efbe99bc.jpg,2019-11-03 19:42:12,佛山人打卡！太好听了吧！,12,0.7153358819653846,正
383,2077981049,7290610,BV1WE411y7Uk,73190712,funny玥玥,6,http://i1.hdslb.com/bfs/face/117d58a6a5704a90da0fd69a91a654071faa1b33.jpg,2019-11-03 18:34:22,好有韵味噶歌啊，好好听[喜欢][喜欢],19,0.9910602057653961,正
384,2077642939,14402021,BV1WE411y7Uk,73190712,阿茋_,5,http://i2.hdslb.com/bfs/face/253e12cea81e2877a86b035c8700b64d9e47049f.jpg,2019-11-03 16:17:20,粤语也太棒了叭！！！！,11,0.663211040500926,正
385,2077586076,6574509,BV1WE411y7Uk,73190712,iliceaurora,6,https://i0.hdslb.com/bfs/face/f35db140d614d2d0ac07d460babf8816e936bcdb.jpg,2019-11-03 15:50:55,有道说，山碎河破雁图南，北风始不识旧音。有嘀人知嘅，只不过喺人地俾嘅结论，历史从嚟唔等于真相，就喺咁 ╮（╯▽╰）╭ 果嘀另有己见嘅可以悭翻啖气唔该，都仲喺回复就证明有自虐症～,88,0.6993814600137912,正
386,2077494675,27244078,BV1WE411y7Uk,73190712,小x同学的百香果茶,5,http://i1.hdslb.com/bfs/face/6085ff1710a319d46d332dee7c6cf6172e8e452a.jpg,2019-11-03 15:14:39,打call打call！,11,0.3104160936911723,负
387,2077354909,24408146,BV1WE411y7Uk,73190712,令狐冲不动669,5,http://i2.hdslb.com/bfs/face/9dbc9c3a59f59cb3795e487f6eaef2faa7ee1c6c.jpg,2019-11-03 14:19:02,少年人当自强，做新时代的先锋[2233娘_第一][2233娘_第一][2233娘_第一],44,0.9991987767769199,正
388,2076838029,15953807,BV1WE411y7Uk,73190712,无条件少冰三分糖,5,http://i2.hdslb.com/bfs/face/79b6f97845734771531abc000ec4e760c68e12e6.jpg,2019-11-03 11:01:09,中山人来报道！,7,0.902142194654953,正
389,2075872198,31073418,BV1WE411y7Uk,73190712,我很纯洁不骗人,6,http://i0.hdslb.com/bfs/face/member/noface.jpg,2019-11-02 23:42:13,好听[喜欢],6,0.5116350732054405,正
390,2075785438,82063117,BV1WE411y7Uk,73190712,寻花问柳君,5,http://i1.hdslb.com/bfs/face/c1ca1219ea6a735a3098bb25909c6f5c6e4bcef5.jpg,2019-11-02 23:15:05,F,1,0.625,正
391,2075760016,3359753,BV1WE411y7Uk,73190712,zuiwo_NEKO,6,https://i2.hdslb.com/bfs/face/899753ee3954c4683a97b1019eefba20d0b8d128.jpg,2019-11-02 23:06:46,惠州打卡！！！,7,0.1740851772109493,负
392,2075359737,5979163,BV1WE411y7Uk,73190712,昭乐ZHAOLE,6,https://i1.hdslb.com/bfs/face/796bf14e4cc426dadc935f7aad48345020e7e5bc.jpg,2019-11-02 20:52:41,珠海给我冲！港珠澳冲！粤港澳大湾区冲！,19,0.5303022540843596,正
